0.16665927, 5.5758025, 0
-9.84214807, -2.38900571, 1
-10.81345477, -3.05515763, 1
-0.81825337, 6.00947493, 0
-11.78323525, -5.40035982, 1
-10.95591558, -1.7090836, 1
-0.03190915, 4.74450157, 0
-12.35996648, -3.98476476, 1
-9.85509612, -4.90484452, 1
-2.26309319, 4.00947262, 0
-2.94228697, 3.98126762, 0
-1.53773863, 5.53597378, 0
-9.08302261, -4.43215011, 1
-2.58618102, 1.86291207, 0
-9.34804191, -5.71690124, 1
-0.14673997, 3.63049535, 0
-2.3199353, 6.55120862, 0
-12.4017129, -4.49891965, 1
-10.33179655, -1.54354859, 1
-9.60672047, -5.66535866, 1
-3.43652054, 3.8161402, 0
-9.97638099, -3.75747876, 1
-0.64133675, 4.61939866, 0
-10.55754917, -2.83509308, 1
-9.45676693, -3.44685797, 1
-3.60784592, 2.9351571, 0
-11.0252105, -3.47793601, 1
0.10468967, 4.41405026, 0
-9.62263889, -2.22176401, 1
-11.45997753, -5.63866478, 1
-10.38285656, -3.38872644, 1
-0.47238354, 3.31269992, 0
-0.76697151, 3.67445798, 0
-0.43968553, 3.27269783, 0
-1.18527899, 4.35146441, 0
-1.06906604, 5.48386644, 0
-10.91199455, -3.15219185, 1
-0.64383018, 2.87834595, 0
-2.48258124, 4.83503965, 0
-1.37508947, 4.24067144, 0
-10.55161844, -3.29299604, 1
-11.5238849, -5.42398317, 1
-10.5954314, -3.73119414, 1
-2.60597921, 4.89780167, 0
-2.02841437, 6.29905928, 0
-11.39733952, -2.63118516, 1
-8.88831122, -4.04781385, 1
-11.06067378, -4.19570112, 1
-10.93392879, -4.04146698, 1
-10.13913083, -2.15228451, 1
-1.94261277, 3.11375247, 0
-11.06016703, -3.53096272, 1
-10.17413533, -4.05634653, 1
-7.97867713, -4.54684377, 1
-9.28520873, -4.96475918, 1
-10.32915502, -3.71158305, 1
-11.91500887, -3.86567038, 1
-10.66794745, -4.03630802, 1
-1.87058743, 4.40071307, 0
-1.11925439, 3.89923267, 0
-9.88283754, -4.55159337, 1
-9.82905404, -4.09041779, 1
-1.97509265, 4.4596929, 0
-0.81741464, 4.39272966, 0
-11.32159875, -4.93434604, 1
-11.25649856, -4.77488676, 1
-1.80673697, 3.39281009, 0
-10.88550466, -2.75069447, 1
-2.20048091, 4.09815498, 0
-9.63308061, -4.11051881, 1
-0.72421627, 3.21614169, 0
-1.4228144, 4.86671282, 0
-9.73049202, -3.38447043, 1
-9.98755062, -2.18551037, 1
-9.64403409, -2.82185011, 1
-11.69373353, -4.29479845, 1
-9.36847026, -6.06993421, 1
-0.78336004, 4.52974533, 0
-8.03679539, -4.15124743, 1
-9.27379013, -2.01136379, 1
-1.6042214, 3.05183948, 0
-10.26505697, -4.28403689, 1
-10.93206402, -3.7499542, 1
-2.40533654, 2.45413771, 0
-8.78223516, -1.58881099, 1
0.03013281, 2.88074819, 0
-1.0915797, 4.1560732, 0
-9.38402978, -2.78174392, 1
-1.35930623, 3.97689419, 0
-1.82355806, 4.33486918, 0
-2.96609398, 4.48287035, 0
-1.24912459, 3.28151963, 0
-10.86174466, -3.76876151, 1
-2.28221648, 4.25583025, 0
-0.71369306, 5.37506354, 0
-9.11861913, -4.84769674, 1
-2.88027784, 3.21895277, 0
-10.07177936, -3.90890641, 1
-2.54083579, 4.74480002, 0
-2.69416363, 4.75549383, 0
-8.76402604, -3.88379192, 1
-10.15032218, -3.87624887, 1
-0.85769887, 4.45305717, 0
-2.06202753, 2.92959089, 0
-2.24075632, 4.29603631, 0
-0.66385596, 3.77802732, 0
-10.08995939, -4.87366883, 1
-1.94588747, 4.89582403, 0
-10.43990591, -4.29405195, 1
-0.74181279, 3.7628557, 0
-2.045548, 2.66211749, 0
-2.22361032, 4.79855332, 0
-2.0149734, 4.50543211, 0
-9.23422968, -5.07274487, 1
-0.92626546, 4.00583751, 0
-10.05938744, -2.8063664, 1
-0.73010592, 2.55068472, 0
-10.61841927, -2.87051176, 1
-0.28139091, 6.4799601, 0
-11.0088574, -3.53988887, 1
-0.53524115, 6.38032763, 0
-10.5801358, -4.61655219, 1
-11.17114911, -4.9788512, 1
-10.06242113, -3.8043417, 1
-0.68701394, 4.93733268, 0
-10.53363853, -2.66908767, 1
-1.81739003, 5.84477136, 0
-7.95036425, -2.29049139, 1
-9.89319138, -3.2766359, 1
-0.52138714, 4.70192953, 0
-10.27592831, -5.68045717, 1
-2.59559954, 3.2944805, 0
-1.32604747, 4.28503013, 0
-9.76508726, -5.29788341, 1
-1.09682547, 3.33540467, 0
-1.87019353, 4.06335001, 0
-11.28323166, -3.02064338, 1
-10.64723189, -4.07561744, 1
-10.37342153, -4.79755839, 1
-10.96082023, -3.62612067, 1
0.54910172, 4.08215805, 0
-11.41794751, -3.88909941, 1
-9.48753271, -3.90642482, 1
-2.7786753, 6.36256877, 0
-7.85041511, -5.32437269, 1
-1.00981522, 4.05833405, 0
-0.65199292, 4.36610466, 0
-9.90014572, -3.07941079, 1
-2.23216172, 2.75673956, 0
-1.95892802, 4.76493049, 0
-0.41713736, 4.42418097, 0
-3.46442661, 5.03586006, 0
-2.6233143, 5.85301851, 0
-2.4279635, 3.87198467, 0
-8.09447804, -5.17817219, 1
-8.93720773, -3.9171238, 1
-10.27333625, -3.69970585, 1
-12.35522951, -2.24646029, 1
-11.24661226, -2.73508793, 1
-2.25522779, 4.09736855, 0
-2.61990631, 3.5625766, 0
-2.91758836, 3.62347988, 0
-2.48446443, 4.55187784, 0
-8.10826024, -6.18216172, 1
-10.25875939, -4.4343228, 1
0.43636515, 4.20630418, 0
-0.7283151, 4.34946857, 0
-2.70862765, 4.72314876, 0
-2.4755522, 5.6390725, 0
-2.3733277, 4.20297428, 0
-9.41523601, -4.12546034, 1
-10.61521594, -3.96979886, 1
-0.52035988, 4.17508512, 0
-1.46126019, 4.52549851, 0
-9.77499424, -3.65929169, 1
-0.16633711, 3.47784559, 0
-8.96065944, -5.11340702, 1
-8.82585434, -3.52416954, 1
-3.02291358, 4.03550498, 0
-10.87397093, -2.40693645, 1
-8.40742502, -5.51430929, 1
-9.51319435, -2.98479236, 1
-10.58984244, -3.74197797, 1
-10.15534595, -2.21410134, 1
-0.70365306, 6.13854073, 0
-3.73741995, 6.75410578, 0
-11.36904304, -3.39648358, 1
-9.57256859, -2.87122969, 1
-0.87149446, 5.58112658, 0
-9.09262761, -4.04487138, 1
-9.73506771, -6.63248577, 1
-12.01440461, -5.71607272, 1
-12.47968302, -4.51482306, 1
-8.6126795, -2.33641763, 1
-9.45346847, -5.70948523, 1
-1.49582611, 4.55978609, 0
-2.06680503, 4.79165514, 0
-1.51279464, 4.97829475, 0
-8.9211119, -2.49035279, 1
-1.68157271, 4.74478968, 0
-1.52345544, 5.47942097, 0
-11.06435684, -4.19550057, 1
-1.80465137, 5.01750453, 0
-9.71869146, -3.79158497, 1
-2.10890575, 5.49174119, 0
0.2450988, 5.51754657, 0
-2.96793682, 4.58015511, 0
-1.85267217, 3.20359986, 0
-12.58038999, -5.11902361, 1
-10.90059715, -1.89789344, 1
-1.56040404, 3.4991508, 0
-9.7422645, -3.09706038, 1
-8.06269637, -4.20816915, 1
-1.20794396, 5.5106642, 0
-9.8973643, -4.18258661, 1
-1.91791528, 4.3376365, 0
-0.58719804, 4.76550641, 0
-9.48358389, -4.23644476, 1
-10.49261142, -5.05099536, 1
-2.47585256, 5.83085526, 0
-3.7948769, 4.55232259, 0
-11.22315411, -3.77381971, 1
-9.0534119, -2.63966574, 1
-0.94717833, 3.33150045, 0
-1.90484588, 4.42778906, 0
-2.35937631, 4.89101845, 0
1.07353794e-03, 6.03965388e+00, 0
-3.25138554, 6.99247917, 0
-1.04472413, 4.4032973, 0
-9.36196476, -4.53658329, 1
-2.08854948, 3.79440297, 0
-1.69189782, 4.8372675, 0
-1.23614362, 3.41454116, 0
-1.18840548, 4.35186226, 0
-10.52300137, -2.66957709, 1
0.0670692, 4.36881278, 0
-1.4427921, 5.50669911, 0
-9.37102668, -3.48709645, 1
-2.74929434, 3.3886982, 0
-2.28601992, 5.26157219, 0
-1.8487886, 4.16360148, 0
-10.15459525, -1.78633062, 1
-10.12251726, -3.54622779, 1
-3.09081255, 5.82717912, 0
-9.92720769, -2.68558483, 1
-10.47749864, -4.14041007, 1
-2.96003369, 4.90764626, 0
-3.16495708, 5.00617656, 0
-10.55995215, -2.37535674, 1
-2.76727241, 4.38877155, 0
-9.35467354, -3.85084926, 1
-2.6565797, 4.29969588, 0
-2.67593283, 5.50262049, 0
-3.39049988, 4.59207196, 0
-12.13462872, -4.79559967, 1
-1.70926933, 4.48627938, 0
-1.73562343, 4.11019162, 0
-1.12340023, 3.18112637, 0
-2.61046916, 3.70213954, 0
-9.15934908, -2.02389003, 1
-9.34694201, -3.46828417, 1
-10.31501056, -2.51022477, 1
-10.73236784, -3.36177761, 1
-9.137912, -4.49962429, 1
-9.10082089, -3.04507679, 1
-0.88006804, 3.32018896, 0
-0.95613213, 5.29531221, 0
-9.96797791, -4.59461143, 1
-10.17227838, -4.75469672, 1
-2.57269906, 3.56470062, 0
-11.0370081, -6.32208974, 1
-1.5784767, 7.8391533, 0
-1.62841981, 4.35353774, 0
-11.12933075, -3.08299247, 1
-11.39143775, -4.10628087, 1
-1.42732642, 4.62783845, 0
-10.20837697, -3.74263836, 1
-0.54187683, 4.44185709, 0
-0.81478275, 4.75175704, 0
0.12951678, 3.07392556, 0
-9.09262641, -3.64886021, 1
-0.98835419, 5.96767464, 0
-1.81655358, 3.07128715, 0
-1.9272541, 4.05980747, 0
-9.28366158, -5.20436397, 1
-8.3461218, -4.81015278, 1
-3.83168262, 4.59687711, 0
-9.70253019, -3.46484283, 1
-9.62779089, -3.45014212, 1
-9.81715817, -3.56788197, 1
-0.73424653, 3.39401481, 0
-8.15005927, -3.29633866, 1
-9.94051776, -3.01640931, 1
-9.86876468, -3.23201697, 1
-11.10247104, -4.56157697, 1
-10.08998054, -4.12782325, 1
-9.9343832, -1.96283667, 1
-10.29669372, -5.24615488, 1
-9.95960634, -3.62666791, 1
-10.72798625, -1.11420083, 1
-1.39787041, 3.02602797, 0
-0.57560793, 4.39339446, 0
-2.47411438, 4.51337776, 0
-10.42410864, -3.92988872, 1
-9.92545786, -2.87451988, 1
-2.24469519, 5.23884168, 0
-11.39569782, -3.22215696, 1
-9.36455239, -3.99041008, 1
-0.80627868, 3.99346056, 0
-0.8156773, 3.9633179, 0
-1.97176738, 5.73609889, 0
-9.97398362, -4.94289781, 1
-2.48470739, 5.11049377, 0
-10.32735101, -3.43323105, 1
-10.41466795, -3.6096601, 1
-10.46786516, -4.86926149, 1
-1.98158644, 3.989247, 0
-2.49534314, 3.53698835, 0
-1.93504099, 5.54554316, 0
-10.9455184, -4.79860519, 1
-10.11536931, -3.26604747, 1
-0.10087165, 6.77622006, 0
-3.2181541, 3.55697109, 0
-9.68030577, -4.29031251, 1
-0.8871041, 4.69496576, 0
-9.96769476, -3.45584389, 1
-9.79031774, -4.72594327, 1
-8.68296904, -4.02248255, 1
-8.41287331, -3.88983998, 1
-2.60612957, 5.24799681, 0
-9.81867954, -4.29314152, 1
-9.57612055, -1.1097767, 1
-9.25129271, -2.48643099, 1
-2.93091047, 5.39672264, 0
-2.03003676, 3.3574365, 0
-1.96967668, 1.9716521, 0
-1.22106127, 3.7166509, 0
-9.74389618, -4.08589878, 1
-9.35916944, -5.37282114, 1
-10.20211219, -3.67725796, 1
-10.06467428, -4.34918063, 1
-0.4424929, 3.67844929, 0
-10.89656981, -3.70451239, 1
-1.27182524, 4.05169111, 0
0.10987448, 3.88236028, 0
-8.70487207, -4.79155056, 1
-3.70310903, 6.34944376, 0
-9.04562656, -3.01221338, 1
-3.33085373, 7.22827875, 0
-2.0510058, 4.4188455, 0
-8.37916542, -4.22986958, 1
-8.66435215, -3.78223402, 1
-2.29646264, 2.7337457, 0
-1.32141875, 5.35801612, 0
-10.41816587, -3.16919364, 1
-8.79453264, -5.33422214, 1
-1.09488459, 4.37703412, 0
-2.05837794, 3.70654698, 0
-9.14436035, -3.34056714, 1
-10.77003105, -5.01499841, 1
-10.72185341, -3.50077939, 1
-2.66432451, 5.1613066, 0
-1.57820449, 4.82668714, 0
-1.32417313, 4.9399669, 0
-9.97898213, -3.2354796, 1
-11.16600678, -2.71263943, 1
-10.18256405, -4.33816776, 1
-1.55333718, 2.88080955, 0
-0.50260502, 4.94702303, 0
-1.15854362, 4.63225707, 0
-1.11062089, 4.53957948, 0
-9.90647681, -3.47811175, 1
-9.33727304, -3.72558778, 1
-2.41725281, 3.23823807, 0
-1.37094319, 4.46479725, 0
-10.86516053, -4.34966419, 1
-2.28619488, 5.40068761, 0
-9.09708187, -3.22342315, 1
-1.0811912, 4.79443671, 0
-10.89605838, -3.11444446, 1
-0.66599172, 4.36362566, 0
-8.59631294, -3.89103624, 1
-10.3171075, -5.2027532, 1
-3.32261118, 6.04261978, 0
-2.26744627, 4.64519708, 0
-1.27178391, 3.02319338, 0
-11.11353941, -4.57203737, 1
-1.13009458, 4.54419108, 0
-0.97936529, 4.22461919, 0
-8.94867749, -4.53986849, 1
-1.92814883, 3.62800469, 0
-2.73222501, 5.01994618, 0
-9.75428815, -3.69620826, 1
-2.2559005, 3.69561463, 0
-1.29537517, 2.46000846, 0
-10.52864967, -3.05649073, 1
-9.42641227, -4.15991107, 1
-8.78727413, -2.39189905, 1
-8.8941796, -4.59240861, 1
-3.83027097, 3.79099823, 0
-8.68855294, -3.18514288, 1
-8.8210105, -5.24534748, 1
-9.37360786, -1.59563703, 1
-2.47769203, 5.00703171, 0
-9.63908708, -3.69807897, 1
-2.64247697, 5.18409954, 0
-11.06597726, -2.64688325, 1
-3.24790901, 4.46027132, 0
-2.85170232, 3.86079693, 0
-8.83234692, -1.78286064, 1
-11.07778359, -3.92639948, 1
-8.44423447, -3.18804754, 1
-12.23280076, -4.37367745, 1
-9.95537606, -3.1212763, 1
-0.09776764, 3.69561171, 0
-10.61581537, -4.50841846, 1
-1.38174215, 4.88681483, 0
-10.18662724, -1.65684931, 1
-1.63452657, 3.37924097, 0
-1.24868697, 4.59785378, 0
-9.11905401, -4.1992493, 1
-2.43719826, 5.19076304, 0
-1.8212862, 5.23807077, 0
-2.36075907, 3.64184282, 0
-10.47982862, -4.51901992, 1
-9.15364234, -5.20748186, 1
-9.45301059, -6.2936795, 1
-9.49402804, -1.72591777, 1
-0.84021572, 3.94234525, 0
-1.43645502, 3.33246078, 0
-0.53601939, 5.56830715, 0
-10.28231742, -3.52558471, 1
-9.32153111, -3.17651779, 1
-1.37212634, 3.64430504, 0
-9.84461987, -3.14408266, 1
-9.18481102, -3.8817348, 1
-10.31477071, -4.37296114, 1
-8.55013134, -4.17879206, 1
-10.58268703, -3.03808625, 1
-1.74603892, 4.08321553, 0
-9.85652927, -2.55503346, 1
-11.36850003, -2.98470431, 1
-10.81097888, -3.46256068, 1
-9.46223815, -2.4075237, 1
-11.64795521, -5.08166063, 1
-11.40364398, -3.34850828, 1
-8.333409, -4.15642307, 1
-3.15434748, 6.35868091, 0
-9.48518681, -4.19940134, 1
-2.36806477, 7.01404878, 0
-11.4386589, -2.12814992, 1
-10.54676208, -2.60617276, 1
-11.01970965, -4.29076893, 1
-1.47592633, 4.320063, 0
-10.42421324, -4.62500898, 1
-1.19500905, 7.38227916, 0
-1.38015855, 4.52127368, 0
-2.88110215, 5.09167254, 0
-10.18575728, -2.51022723, 1
-8.10097512, -4.28921787, 1
-8.79838404, -4.33736433, 1
-2.69621577, 4.95171746, 0
-1.98861146, 5.75359533, 0
-1.68419095, 5.89677967, 0
-11.75707062, -3.6750526, 1
-0.824914, 2.23731143, 0
-3.18158506, 5.59343492, 0
-9.74511897, -2.85409149, 1
-2.26457085, 3.5619617, 0
0.1396519, 4.17107891, 0
-9.30712369, -3.47801652, 1
-2.12046315, 2.57187533, 0
-11.68548054, -3.17404425, 1
-9.70788254, -4.57872864, 1
-3.08442081, 3.50304714, 0
-1.78141901, 4.59733885, 0
-9.75805628, -4.45941744, 1
-1.8371921, 2.89603349, 0
-10.14686661, -5.14758488, 1
-2.1837246, 4.61128817, 0
-2.48021569, 5.50048268, 0
-10.85635512, -4.47007875, 1
-0.94123595, 5.90364135, 0
-10.59913286, -2.34426609, 1
-10.29997991, -5.47897866, 1
-1.52341201, 3.89891759, 0
-2.58433069, 3.38975895, 0
-1.58730801, 5.4162772, 0
-2.33789179, 5.27948187, 0
-8.6866704, -3.24142751, 1
0.47499165, 4.37952548, 0
-0.98694016, 6.83536684, 0
-0.084092, 5.61309777, 0
-9.85576336, -3.48531576, 1
-9.60364589, -3.07170547, 1
-10.08323199, -4.50525555, 1
-10.86380184, -3.21649276, 1
-9.66359807, -3.10987669, 1
-11.14013602, -3.87704709, 1
-8.53159625, -3.53091352, 1
-0.84395955, 4.12448397, 0
-1.36855536, 5.48138962, 0
-0.75700462, 4.66218692, 0
-9.25153385, -3.58095847, 1
-1.10746745, 2.9200407, 0
0.48684228, 6.54289535, 0
-1.14367319, 3.64588511, 0
-1.47524753, 3.51516672, 0
-2.96386742, 3.80813241, 0
-12.17973997, -3.05573886, 1
-0.30601247, 4.63366827, 0
-9.47027018, -5.07356788, 1
-10.8631686, -6.09107207, 1
-12.03845768, -4.65636011, 1
-2.12569259, 5.59564135, 0
-2.19239187, 4.10143587, 0
-9.80020448, -3.44841318, 1
-10.8501673, -4.58047613, 1
-11.14861356, -5.10268042, 1
-10.82941932, -4.27128351, 1
-0.88810014, 3.87606, 0
-3.26629579, 4.86379464, 0
-10.07216764, -4.6016834, 1
-0.32673037, 4.02062345, 0
-11.2632104, -2.72704124, 1
-3.34451402, 3.66150337, 0
-3.91063645, 7.30008242, 0
-9.88614497, -3.05094911, 1
-8.83265417, -2.69009223, 1
-10.79412053, -4.16176777, 1
-0.34290691, 3.94007599, 0
-1.14046693, 3.984099, 0
-9.89152569, -5.34408236, 1
-3.2568704, 6.63031068, 0
-1.08153496, 4.12185472, 0
-1.01153173, 4.4147117, 0
-0.44161901, 2.4658089, 0
0.35530124, 3.20801035, 0
-10.18895117, -4.10977519, 1
-8.75929259, -3.12581595, 1
-9.02317927, -3.28564525, 1
-1.59044314, 2.73866205, 0
-10.70612151, -5.59021478, 1
-10.90520931, -2.9759791, 1
-9.46301666, -3.55309447, 1
-11.26574871, -2.85222779, 1
-0.45084388, 4.08326825, 0
-9.93102489, -3.44311387, 1
-2.12016766, 5.40204407, 0
-9.62760087, -2.7880922, 1
-8.77159635, -1.8499911, 1
-9.02297625, -4.17130998, 1
-10.73314607, -4.83618528, 1
-10.40658787, -1.70089928, 1
-1.92511652, 3.4902734, 0
-1.22858731, 3.90061061, 0
-8.91612117, -4.39674503, 1
-9.44177485, -4.56753644, 1
-10.34562921, -4.08840467, 1
-9.87530554, -4.35372605, 1
-2.17417618, 4.71955112, 0
-8.96381806, -4.32331132, 1
-2.44911267, 4.87263235, 0
-1.6387393, 5.37159553, 0
-2.89181557, 5.23442616, 0
-9.27542002, -3.64262913, 1
-9.24065414, -4.45212504, 1
-2.68335922, 4.97425461, 0
-7.61688972, -3.2302501, 1
-1.87361743, 3.98806048, 0
-10.56242276, -4.64933368, 1
-8.32346888, -5.57067475, 1
-1.69551216, 5.31928648, 0
-1.94346988, 3.5306876, 0
0.44424602, 4.17381872, 0
-8.41260202, -4.77461656, 1
-1.46295057, 4.11847229, 0
